atom11,0.875639,0,0,239.473429,0,0.875639,0,0,439.38525,0,0.875639   0.000000  0.000000  465.794485  0.000000,,,,,0.875639   0.000000  0.000000  457.263756  0.000000,,,,,0.875639   0.000000  0.000000  239.473429  0.000000,,,,,0.875639   0.000000  0.000000  241.194177  0.000000,,,,,0.875639   0.000000  0.000000  234.445685  0.000000,,,,,0.875639   0.000000  0.000000  248.930509  0.000000,,,,,0.875639   0.000000  0.000000  381.665495  0.000000,,,,
atom12,-0.788075,0,0,277.481793,-11.984554,-0.788075,0,0,466.785108,58.329413,-0.788075   0.000000  0.000000  489.168857  72.432562,,,,,-0.788075   0.000000  0.000000  481.183788  67.583676,,,,,-0.788075   0.000000  0.000000  277.481793  -11.984554,,,,,-0.788075   0.000000  0.000000  277.280535  -8.286306,,,,,-0.788075   0.000000  0.000000  272.599142  -13.596132,,,,,-0.788075   0.000000  0.000000  284.346591  -5.807324,,,,,-0.788075   0.000000  0.000000  409.920336  36.783626,,,,
atom13,-0.700512,0,0,368.122025,40.780811,-0.700512,0,0,525.265332,177.817874,-0.700512   0.000000  0.000000  536.842761  201.846198,,,,,-0.700512   0.000000  0.000000  531.154025  191.422368,,,,,-0.700512   0.000000  0.000000  368.122025  40.780811,,,,,-0.700512   0.000000  0.000000  363.078435  45.466531,,,,,-0.700512   0.000000  0.000000  363.751941  37.454728,,,,,-0.700512   0.000000  0.000000  368.473941  49.562389,,,,,-0.700512   0.000000  0.000000  473.857406  129.647786,,,,
atom14,-0.612948,0,0,450.314578,196.083532,-0.612948,0,0,553.22923,391.298148,-0.612948   0.000000  0.000000  548.000298  417.446776,,,,,-0.612948   0.000000  0.000000  547.946404  404.204750,,,,,-0.612948   0.000000  0.000000  450.314578  196.083532,,,,,-0.612948   0.000000  0.000000  439.926049  197.475082,,,,,-0.612948   0.000000  0.000000  447.031695  190.894675,,,,,-0.612948   0.000000  0.000000  443.432725  201.916141,,,,,-0.612948   0.000000  0.000000  516.789512  311.024599,,,,
atom15,-0.525384,0,0,443.44903,455.156082,-0.525384,0,0,472.964298,682.478287,-0.525384   0.000000  0.000000  447.410314  725.069838,,,,,-0.525384   0.000000  0.000000  457.402800  688.821913,,,,,-0.525384   0.000000  0.000000  443.449030  455.156082,,,,,-0.525384   0.000000  0.000000  431.167139  448.768388,,,,,-0.525384   0.000000  0.000000  441.943455  447.889277,,,,,-0.525384   0.000000  0.000000  433.148547  452.971523,,,,,-0.525384   0.000000  0.000000  472.002395  581.057833,,,,
atom16,-0.43782,0,0,278.849567,797.365397,-0.43782,0,0,160.135835,1022.675699,-0.437820   0.000000  0.000000  158.766624  1013.641242,,,,,-0.437820   0.000000  0.000000  232.745303  1028.835317,,,,,-0.437820   0.000000  0.000000  278.849567  797.365397,,,,,-0.437820   0.000000  0.000000  255.360252  773.929858,,,,,-0.437820   0.000000  0.000000  280.525577  785.872234,,,,,-0.437820   0.000000  0.000000  249.903291  776.588055,,,,,-0.437820   0.000000  0.000000  289.963249  976.303957,,,,
atom17,-0.350256,0,0,-159.878231,1147.097909,-0.350256,0,0,-453.541172,1434.493654,-0.350256   0.000000  0.000000  -482.214912  1450.185677,,,,,-0.350256   0.000000  0.000000  -366.157321  1474.524775,,,,,-0.350256   0.000000  0.000000  -159.878231  1147.097909,,,,,-0.350256   0.000000  0.000000  -136.549772  1163.865429,,,,,-0.350256   0.000000  0.000000  -145.646731  1150.768360,,,,,-0.350256   0.000000  0.000000  -88.108678  1178.617858,,,,,-0.350256   0.000000  0.000000  -95.454344  1206.128026,,,,
atom18,-0.262692,0,0,-1062.568747,1561.685687,-0.262692,0,0,-1048.449216,1966.982458,-0.262692   0.000000  0.000000  -1049.887158  1267.556004,,,,,-0.262692   0.000000  0.000000  -1563.717719  1394.363333,,,,,-0.262692   0.000000  0.000000  -1062.568747  1561.685687,,,,,-0.262692   0.000000  0.000000  -1056.759874  1479.214143,,,,,-0.262692   0.000000  0.000000  -1054.133916  1562.124201,,,,,-0.262692   0.000000  0.000000  -1052.663276  1505.921029,,,,,-0.262692   0.000000  0.000000  -838.998091  1792.192922,,,,
atom19,-0.175128,0,0,-2441.637864,2001.075024,-0.175128,0,0,-1755.250078,1009.447691,-0.175128   0.000000  0.000000  -3276.265112  2174.608606,,,,,-0.175128   0.000000  0.000000  -1829.805777  749.546236,,,,,-0.175128   0.000000  0.000000  -2441.637864  2001.075024,,,,,-0.175128   0.000000  0.000000  -2244.012356  2044.108592,,,,,-0.175128   0.000000  0.000000  -2411.785452  2011.112820,,,,,-0.175128   0.000000  0.000000  -2145.688884  2098.064791,,,,,-0.175128   0.000000  0.000000  -1708.252850  1203.427960,,,,
atom20,-0.087564,0,0,-4558.973597,1306.746205,-0.087564,0,0,-3999.727012,-790.140274,-0.087564   0.000000  0.000000  -2003.407530  589.277897,,,,,-0.087564   0.000000  0.000000  -3128.584879  2686.741774,,,,,-0.087564   0.000000  0.000000  -4558.973597  1306.746205,,,,,-0.087564   0.000000  0.000000  -4424.837538  1297.373384,,,,,-0.087564   0.000000  0.000000  -4522.646498  1222.076942,,,,,-0.087564   0.000000  0.000000  -4398.259973  1315.545422,,,,,-0.087564   0.000000  0.000000  -3757.597958  1225.556742,,,,
atom21,0,0.087564,0,-4013.981776,-1133.970751,0,0.087564,0,-3926.707489,-1084.485354,0.000000   0.087564  0.000000  -3921.187066  -1045.628559,,,,,0.000000   0.087564  0.000000  -3857.377969  -1078.919772,,,,,0.000000   0.087564  0.000000  -4013.981776  -1133.970751,,,,,0.000000   0.087564  0.000000  -4749.613078  -884.284680,,,,,0.000000   0.087564  0.000000  -4959.965193  -871.438774,,,,,0.000000   0.087564  0.000000  -5013.763053  -802.513178,,,,,0.000000   0.087564  0.000000  -2939.528928  -525.512132,,,,
atom22,0.087564,0.087564,0,461.017908,549.815025,0.087564,0.087564,0,820.192138,312.355155,0.087564   0.087564  0.000000  472.529035  18.501610,,,,,0.087564   0.087564  0.000000  198.519961  305.764021,,,,,0.087564   0.087564  0.000000  461.017908  549.815025,,,,,0.087564   0.087564  0.000000  937.530458  358.414212,,,,,0.087564   0.087564  0.000000  1124.659271  437.906257,,,,,0.087564   0.087564  0.000000  1130.570690  473.035732,,,,,0.087564   0.087564  0.000000  224.272751  177.616221,,,,
atom23,0.175128,0.087564,0,406.777287,419.86144,0.175128,0.087564,0,140.63838,237.336464,0.175128   0.087564  0.000000  442.768335  614.994162,,,,,0.175128   0.087564  0.000000  237.975492  81.160417,,,,,0.175128   0.087564  0.000000  406.777287  419.861440,,,,,0.175128   0.087564  0.000000  598.650155  789.876813,,,,,0.175128   0.087564  0.000000  449.791545  450.708475,,,,,0.175128   0.087564  0.000000  466.398353  164.199313,,,,,0.175128   0.087564  0.000000  155.757843  8.172334,,,,
atom24,0.262692,0.087564,0,208.67728,151.12222,0.262692,0.087564,0,134.845649,503.988478,0.262692   0.087564  0.000000  23.649965  357.645086,,,,,0.262692   0.087564  0.000000  148.246703  198.182508,,,,,0.262692   0.087564  0.000000  208.677280  151.122220,,,,,0.262692   0.087564  0.000000  169.924675  202.199130,,,,,0.262692   0.087564  0.000000  18.725785  255.593603,,,,,0.262692   0.087564  0.000000  23.616121  334.303233,,,,,0.262692   0.087564  0.000000  -92.526304  256.276927,,,,
atom25,0.350256,0.087564,0,11.261489,191.986746,0.350256,0.087564,0,-33.86613,291.814911,0.350256   0.087564  0.000000  20.623446  259.499609,,,,,0.350256   0.087564  0.000000  58.307350  257.992594,,,,,0.350256   0.087564  0.000000  11.261489  191.986746,,,,,0.350256   0.087564  0.000000  -29.154043  144.813314,,,,,0.350256   0.087564  0.000000  -47.399394  139.532337,,,,,0.350256   0.087564  0.000000  22.562977  160.342495,,,,,0.350256   0.087564  0.000000  -7.829925  59.764075,,,,
atom26,0.43782,0.087564,0,-60.070963,110.432449,0.43782,0.087564,0,-109.979251,166.811844,0.437820   0.087564  0.000000  -72.367536  148.952784,,,,,0.437820   0.087564  0.000000  -48.853446  149.668910,,,,,0.437820   0.087564  0.000000  -60.070963  110.432449,,,,,0.437820   0.087564  0.000000  -100.433022  132.135250,,,,,0.437820   0.087564  0.000000  -94.294077  106.765750,,,,,0.437820   0.087564  0.000000  -119.704897  108.525028,,,,,0.437820   0.087564  0.000000  -32.103263  95.623599,,,,
atom27,0.525384,0.087564,0,-72.175265,62.314922,0.525384,0.087564,0,-125.288207,78.119412,0.525384   0.087564  0.000000  -106.990282  87.116458,,,,,0.525384   0.087564  0.000000  -86.085594  100.070575,,,,,0.525384   0.087564  0.000000  -72.175265  62.314922,,,,,0.525384   0.087564  0.000000  -98.381127  49.581939,,,,,0.525384   0.087564  0.000000  -102.093151  39.550976,,,,,0.525384   0.087564  0.000000  -108.975259  49.432390,,,,,0.525384   0.087564  0.000000  -30.023859  45.406043,,,,
atom28,0.612948,0.087564,0,-68.9515,22.26853,0.612948,0.087564,0,-112.985094,25.171431,0.612948   0.087564  0.000000  -101.511438  33.315590,,,,,0.612948   0.087564  0.000000  -101.502441  52.321488,,,,,0.612948   0.087564  0.000000  -68.951500  22.268530,,,,,0.612948   0.087564  0.000000  -83.193978  6.121790,,,,,0.612948   0.087564  0.000000  -86.712890  -2.215807,,,,,0.612948   0.087564  0.000000  -94.911802  -0.420971,,,,,0.612948   0.087564  0.000000  -36.947274  26.754129,,,,
atom29,0.700512,0.087564,0,-56.516203,0.327158,0.700512,0.087564,0,-86.184109,-5.851658,0.700512   0.087564  0.000000  -86.226020  2.733185,,,,,0.700512   0.087564  0.000000  -97.634565  14.391236,,,,,0.700512   0.087564  0.000000  -56.516203  0.327158,,,,,0.700512   0.087564  0.000000  -60.480928  -14.353139,,,,,0.700512   0.087564  0.000000  -61.996910  -22.390669,,,,,0.700512   0.087564  0.000000  -67.778102  -25.223398,,,,,0.700512   0.087564  0.000000  -32.575309  14.582529,,,,
atom30,0.788075,0.087564,0,-43.847337,-7.341331,0.788075,0.087564,0,-63.178083,-14.126237,0.788075   0.087564  0.000000  -71.079103  -12.468616,,,,,0.788075   0.087564  0.000000  -87.300246  -10.843961,,,,,0.788075   0.087564  0.000000  -43.847337  -7.341331,,,,,0.788075   0.087564  0.000000  -42.033211  -17.245745,,,,,0.788075   0.087564  0.000000  -42.100040  -24.810556,,,,,0.788075   0.087564  0.000000  -44.669449  -29.318193,,,,,0.788075   0.087564  0.000000  -27.512330  11.626853,,,,
atom31,0.875639,0.087564,0,-39.246464,-7.693951,0.875639,0.087564,0,-53.657173,-10.730713,0.875639   0.087564  0.000000  -63.236350  -19.957673,,,,,0.875639   0.087564  0.000000  -78.447393  -27.953207,,,,,0.875639   0.087564  0.000000  -39.246464  -7.693951,,,,,0.875639   0.087564  0.000000  -36.220064  -12.347850,,,,,0.875639   0.087564  0.000000  -35.058780  -18.955564,,,,,0.875639   0.087564  0.000000  -34.986039  -23.075521,,,,,0.875639   0.087564  0.000000  -28.528718  14.503870,,,,
atom32,-0.788075,0.087564,0,-44.097176,-10.319867,-0.788075,0.087564,0,-59.447981,-9.383086,-0.788075   0.087564  0.000000  -62.922480  -29.593350,,,,,-0.788075   0.087564  0.000000  -73.315809  -44.487214,,,,,-0.788075   0.087564  0.000000  -44.097176  -10.319867,,,,,-0.788075   0.087564  0.000000  -43.098863  -11.772312,,,,,-0.788075   0.087564  0.000000  -41.436041  -17.053416,,,,,-0.788075   0.087564  0.000000  -40.192517  -19.874075,,,,,-0.788075   0.087564  0.000000  -38.643431  16.273045,,,,
atom33,-0.700512,0.087564,0,-53.030029,-23.343138,-0.700512,0.087564,0,-73.586308,-21.590825,-0.700512   0.087564  0.000000  -63.736632  -48.473362,,,,,-0.700512   0.087564  0.000000  -68.046055  -67.111007,,,,,-0.700512   0.087564  0.000000  -53.030029  -23.343138,,,,,-0.700512   0.087564  0.000000  -54.905339  -24.828008,,,,,-0.700512   0.087564  0.000000  -53.876953  -28.988032,,,,,-0.700512   0.087564  0.000000  -52.879981  -30.961349,,,,,-0.700512   0.087564  0.000000  -55.854845  9.278170,,,,
atom34,-0.612948,0.087564,0,-56.193862,-50.456528,-0.612948,0.087564,0,-84.101402,-51.986946,-0.612948   0.087564  0.000000  -55.471055  -76.722467,,,,,-0.612948   0.087564  0.000000  -53.417143  -98.384410,,,,,-0.612948   0.087564  0.000000  -56.193862  -50.456528,,,,,-0.612948   0.087564  0.000000  -59.514942  -54.311274,,,,,-0.612948   0.087564  0.000000  -60.434027  -58.283713,,,,,-0.612948   0.087564  0.000000  -59.533835  -60.702144,,,,,-0.612948   0.087564  0.000000  -72.529948  -11.094730,,,,
atom35,-0.525384,0.087564,0,-40.912898,-88.266451,-0.525384,0.087564,0,-77.614774,-96.772069,-0.525384   0.087564  0.000000  -28.082963  -110.353507,,,,,-0.525384   0.087564  0.000000  -21.760676  -133.513855,,,,,-0.525384   0.087564  0.000000  -40.912898  -88.266451,,,,,-0.525384   0.087564  0.000000  -39.137415  -93.053071,,,,,-0.525384   0.087564  0.000000  -43.237188  -100.053660,,,,,-0.525384   0.087564  0.000000  -44.143978  -105.946396,,,,,-0.525384   0.087564  0.000000  -86.502221  -47.586215,,,,
atom36,-0.43782,0.087564,0,-3.925449,-123.120507,-0.43782,0.087564,0,-47.847293,-153.348602,-0.437820   0.087564  0.000000  25.395674  -139.087448,,,,,-0.437820   0.087564  0.000000  41.388555  -163.326262,,,,,-0.437820   0.087564  0.000000  -3.925449  -123.120507,,,,,-0.437820   0.087564  0.000000  -8.152059  -137.656889,,,,,-0.437820   0.087564  0.000000  2.506332  -148.104615,,,,,-0.437820   0.087564  0.000000  -3.743187  -147.716964,,,,,-0.437820   0.087564  0.000000  -46.321794  -85.041855,,,,
atom37,-0.350256,0.087564,0,98.337337,-146.282036,-0.350256,0.087564,0,51.981963,-203.575266,-0.350256   0.087564  0.000000  136.444242  -142.148814,,,,,-0.350256   0.087564  0.000000  166.813340  -178.940015,,,,,-0.350256   0.087564  0.000000  98.337337  -146.282036,,,,,-0.350256   0.087564  0.000000  125.092803  -180.577588,,,,,-0.350256   0.087564  0.000000  114.198305  -226.952271,,,,,-0.350256   0.087564  0.000000  165.079920  -206.371416,,,,,-0.350256   0.087564  0.000000  -53.570298  -229.342390,,,,
atom38,-0.262692,0.087564,0,206.136824,-154.502673,-0.262692,0.087564,0,148.438504,-267.10025,-0.262692   0.087564  0.000000  228.233252  -94.700338,,,,,-0.262692   0.087564  0.000000  319.229609  -152.345497,,,,,-0.262692   0.087564  0.000000  206.136824  -154.502673,,,,,-0.262692   0.087564  0.000000  283.797637  -179.680396,,,,,-0.262692   0.087564  0.000000  309.557786  -243.580358,,,,,-0.262692   0.087564  0.000000  356.469762  -279.591398,,,,,-0.262692   0.087564  0.000000  60.054036  -388.729812,,,,
atom39,-0.175128,0.087564,0,413.244902,-264.7985,-0.175128,0.087564,0,245.925657,-78.423676,-0.175128   0.087564  0.000000  503.383142  -196.391860,,,,,-0.175128   0.087564  0.000000  387.494822  81.462888,,,,,-0.175128   0.087564  0.000000  413.244902  -264.798500,,,,,-0.175128   0.087564  0.000000  355.009300  -481.397384,,,,,-0.175128   0.087564  0.000000  484.422914  -425.638096,,,,,-0.175128   0.087564  0.000000  566.221637  -263.992038,,,,,-0.175128   0.087564  0.000000  236.076406  37.418605,,,,
atom40,-0.087564,0.087564,0,800.252296,124.304986,-0.087564,0.087564,0,353.605868,279.465872,-0.087564   0.087564  0.000000  214.637969  -93.051410,,,,,-0.087564   0.087564  0.000000  768.669824  -287.133701,,,,,-0.087564   0.087564  0.000000  800.252296  124.304986,,,,,-0.087564   0.087564  0.000000  554.938776  31.695455,,,,,-0.087564   0.087564  0.000000  725.897897  -173.575559,,,,,-0.087564   0.087564  0.000000  710.036653  -318.811011,,,,,-0.087564   0.087564  0.000000  1174.401441  222.828591,,,,
atom41,0,0.175128,0,-2929.123466,-1947.795386,0,0.175128,0,-2818.685495,-1873.738939,0.000000   0.175128  0.000000  -2805.024943  -1848.404882,,,,,0.000000   0.175128  0.000000  -2818.165253  -1939.391697,,,,,0.000000   0.175128  0.000000  -2929.123466  -1947.795386,,,,,0.000000   0.175128  0.000000  -1902.875838  -1223.581000,,,,,0.000000   0.175128  0.000000  -3166.593913  -813.670052,,,,,0.000000   0.175128  0.000000  -1842.553628  -1030.568617,,,,,0.000000   0.175128  0.000000  -2674.186537  -1530.989348,,,,
atom42,0.087564,0.175128,0,494.9079,561.462016,0.087564,0.175128,0,578.72689,139.441454,0.087564   0.175128  0.000000  119.003849  179.999363,,,,,0.087564   0.175128  0.000000  38.281430  560.568698,,,,,0.087564   0.175128  0.000000  494.907900  561.462016,,,,,0.087564   0.175128  0.000000  311.951804  477.491587,,,,,0.087564   0.175128  0.000000  638.310522  438.298791,,,,,0.087564   0.175128  0.000000  158.175400  0.006709,,,,,0.087564   0.175128  0.000000  -275.892817  288.758039,,,,
atom43,0.175128,0.175128,0,254.371039,364.184027,0.175128,0.175128,0,-28.234392,315.465064,0.175128   0.175128  0.000000  386.134976  514.139470,,,,,0.175128   0.175128  0.000000  6.861781  178.971599,,,,,0.175128   0.175128  0.000000  254.371039  364.184027,,,,,0.175128   0.175128  0.000000  210.297774  65.817131,,,,,0.175128   0.175128  0.000000  166.623063  245.438185,,,,,0.175128   0.175128  0.000000  150.781492  107.694649,,,,,0.175128   0.175128  0.000000  34.828023  129.380382,,,,
atom44,0.262692,0.175128,0,-16.574998,322.29797,0.262692,0.175128,0,-85.066629,326.176047,0.262692   0.175128  0.000000  32.734087  208.390982,,,,,0.262692   0.175128  0.000000  167.360777  216.786627,,,,,0.262692   0.175128  0.000000  -16.574998  322.297970,,,,,0.262692   0.175128  0.000000  19.391548  101.166255,,,,,0.262692   0.175128  0.000000  107.159372  242.883146,,,,,0.262692   0.175128  0.000000  97.299519  124.404231,,,,,0.262692   0.175128  0.000000  76.575185  399.524627,,,,
atom45,0.350256,0.175128,0,-58.798403,129.273993,0.350256,0.175128,0,-31.617802,226.011737,0.350256   0.175128  0.000000  -46.629061  261.705079,,,,,0.350256   0.175128  0.000000  -51.114603  162.247746,,,,,0.350256   0.175128  0.000000  -58.798403  129.273993,,,,,0.350256   0.175128  0.000000  55.299922  49.393009,,,,,0.350256   0.175128  0.000000  -31.951350  72.891250,,,,,0.350256   0.175128  0.000000  37.530248  59.199201,,,,,0.350256   0.175128  0.000000  -4.156830  281.900108,,,,
atom46,0.43782,0.175128,0,-90.871917,56.137355,0.43782,0.175128,0,-97.37207,115.667482,0.437820   0.175128  0.000000  -108.250837  129.933599,,,,,0.437820   0.175128  0.000000  -89.446191  75.037385,,,,,0.437820   0.175128  0.000000  -90.871917  56.137355,,,,,0.437820   0.175128  0.000000  -31.550203  53.555715,,,,,0.437820   0.175128  0.000000  -25.038455  85.955486,,,,,0.437820   0.175128  0.000000  -41.855361  63.507389,,,,,0.437820   0.175128  0.000000  -65.243281  106.555622,,,,
atom47,0.525384,0.175128,0,-78.286541,8.662854,0.525384,0.175128,0,-111.505795,49.629298,0.525384   0.175128  0.000000  -120.631925  62.042843,,,,,0.525384   0.175128  0.000000  -86.442653  33.037544,,,,,0.525384   0.175128  0.000000  -78.286541  8.662854,,,,,0.525384   0.175128  0.000000  -40.210939  23.025619,,,,,0.525384   0.175128  0.000000  -46.437719  49.163386,,,,,0.525384   0.175128  0.000000  -45.975364  17.327818,,,,,0.525384   0.175128  0.000000  -67.397903  69.224321,,,,
atom48,0.612948,0.175128,0,-57.988863,-18.375223,0.612948,0.175128,0,-98.493511,7.185052,0.612948   0.175128  0.000000  -109.285277  8.373660,,,,,0.612948   0.175128  0.000000  -75.180905  2.994312,,,,,0.612948   0.175128  0.000000  -57.988863  -18.375223,,,,,0.612948   0.175128  0.000000  -33.800110  3.742427,,,,,0.612948   0.175128  0.000000  -45.677330  21.438597,,,,,0.612948   0.175128  0.000000  -37.793466  -3.671019,,,,,0.612948   0.175128  0.000000  -64.335288  30.778102,,,,
atom49,0.700512,0.175128,0,-34.652013,-26.205439,0.700512,0.175128,0,-79.693324,-18.734878,0.700512   0.175128  0.000000  -86.497056  -22.592981,,,,,0.700512   0.175128  0.000000  -61.264620  -13.993512,,,,,0.700512   0.175128  0.000000  -34.652013  -26.205439,,,,,0.700512   0.175128  0.000000  -24.823327  -4.576737,,,,,0.700512   0.175128  0.000000  -37.847801  8.639885,,,,,0.700512   0.175128  0.000000  -25.071083  -15.785972,,,,,0.700512   0.175128  0.000000  -51.335166  13.967424,,,,
atom50,0.788075,0.175128,0,-19.723917,-21.251518,0.788075,0.175128,0,-62.527952,-31.336983,0.788075   0.175128  0.000000  -64.288463  -37.011655,,,,,0.788075   0.175128  0.000000  -50.988168  -20.938816,,,,,0.788075   0.175128  0.000000  -19.723917  -21.251518,,,,,0.788075   0.175128  0.000000  -18.815190  -5.214030,,,,,0.788075   0.175128  0.000000  -32.203506  5.731194,,,,,0.788075   0.175128  0.000000  -12.944688  -17.900388,,,,,0.788075   0.175128  0.000000  -42.901579  11.405310,,,,
atom51,0.875639,0.175128,0,-17.304744,-13.148708,0.875639,0.175128,0,-51.608201,-38.053941,0.875639   0.175128  0.000000  -49.041017  -42.526739,,,,,0.875639   0.175128  0.000000  -48.166935  -25.712452,,,,,0.875639   0.175128  0.000000  -17.304744  -13.148708,,,,,0.875639   0.175128  0.000000  -19.488881  -3.630623,,,,,0.875639   0.175128  0.000000  -34.250216  6.417606,,,,,0.875639   0.175128  0.000000  -6.495952  -14.242427,,,,,0.875639   0.175128  0.000000  -45.825948  13.723392,,,,
atom52,-0.788075,0.175128,0,-24.757938,-11.57991,-0.788075,0.175128,0,-45.872412,-46.441339,-0.788075   0.175128  0.000000  -40.879675  -47.857969,,,,,-0.788075   0.175128  0.000000  -50.412594  -36.175401,,,,,-0.788075   0.175128  0.000000  -24.757938  -11.579910,,,,,-0.788075   0.175128  0.000000  -25.952170  -6.488800,,,,,-0.788075   0.175128  0.000000  -43.945654  2.625750,,,,,-0.788075   0.175128  0.000000  -6.925090  -11.041957,,,,,-0.788075   0.175128  0.000000  -59.706233  9.923737,,,,
